ts,RET_1,VOL_YES_1,VOL_NO_1,VOL_TOTAL_1,RET_2,VOL_YES_2,VOL_NO_2,VOL_TOTAL_2,RET_3,VOL_YES_3,VOL_NO_3,VOL_TOTAL_3,RET_4,VOL_YES_4,VOL_NO_4,VOL_TOTAL_4,RET_5,VOL_YES_5,VOL_NO_5,VOL_TOTAL_5,RET_6,VOL_YES_6,VOL_NO_6,VOL_TOTAL_6,RET_7,VOL_YES_7,VOL_NO_7,VOL_TOTAL_7,RET_8,VOL_YES_8,VOL_NO_8,VOL_TOTAL_8,RET_9,VOL_YES_9,VOL_NO_9,VOL_TOTAL_9,RET_10,VOL_YES_10,VOL_NO_10,VOL_TOTAL_10,RET_MEAN_5,RET_STD_5,VOL_MEAN_5,RET_MEAN_10,RET_STD_10,VOL_MEAN_10,DIST_50,DIST_MIN_20,DIST_MAX_20,VOL_IMBALANCE
2026-03-17 04:00:00+00:00,0.06348337665891357,0.0,0.0,,0.03585600907029485,0.0,0.0,,0.044250406985348656,0.0,0.0,,0.08650908506190702,0.0,0.0,,0.004684975767366817,0.0,0.0,,0.13661402864487715,0.0,0.0,,-0.06905982905982921,0.0,0.0,,0.008273009307135482,0.0,0.0,,-0.06675245295158438,0.0,0.0,,-0.16065883623599309,0.0,0.0,,0.04695677070876618,0.030638905969561085,,0.008319977324843686,0.08683041499720062,,0.5546000000000001,0.7377932783532725,0.2622067216150218,
2026-03-18 04:00:00+00:00,0.039752991123118475,0.0,0.0,,0.06348337665891357,0.0,0.0,,0.03585600907029485,0.0,0.0,,0.044250406985348656,0.0,0.0,,0.08650908506190702,0.0,0.0,,0.004684975767366817,0.0,0.0,,0.13661402864487715,0.0,0.0,,-0.06905982905982921,0.0,0.0,,0.008273009307135482,0.0,0.0,,-0.06675245295158438,0.0,0.0,,0.053970373779916515,0.02105948057644736,,0.028361160060754842,0.0634852507689318,,0.6164000000000002,0.8357641090413521,0.16423589092694216,
2026-03-19 04:00:00+00:00,0.04008908685968815,0.0,0.0,,0.039752991123118475,0.0,0.0,,0.06348337665891357,0.0,0.0,,0.03585600907029485,0.0,0.0,,0.044250406985348656,0.0,0.0,,0.08650908506190702,0.0,0.0,,0.004684975767366817,0.0,0.0,,0.13661402864487715,0.0,0.0,,-0.06905982905982921,0.0,0.0,,0.008273009307135482,0.0,0.0,,0.04468637413947274,0.010919776058248872,,0.03904531404188209,0.05397821269380941,,0.6812,0.938490805296814,0.061509194671480284,
2026-03-20 04:00:00+00:00,0.010706638115631772,0.0,0.0,,0.04008908685968815,0.0,0.0,,0.039752991123118475,0.0,0.0,,0.06348337665891357,0.0,0.0,,0.03585600907029485,0.0,0.0,,0.044250406985348656,0.0,0.0,,0.08650908506190702,0.0,0.0,,0.004684975767366817,0.0,0.0,,0.13661402864487715,0.0,0.0,,-0.06905982905982921,0.0,0.0,,0.03797762036552936,0.018750743608872317,,0.039288676922731726,0.053829339965621725,,0.6992000000000002,0.9670259987011092,0.032974001267185096,
2026-03-21 04:00:00+00:00,-0.03519303201506607,0.0,0.0,,0.010706638115631772,0.0,0.0,,0.04008908685968815,0.0,0.0,,0.039752991123118475,0.0,0.0,,0.06348337665891357,0.0,0.0,,0.03585600907029485,0.0,0.0,,0.044250406985348656,0.0,0.0,,0.08650908506190702,0.0,0.0,,0.004684975767366817,0.0,0.0,,0.13661402864487715,0.0,0.0,,0.02376781214845718,0.03790188462011709,,0.04267535662720804,0.046870757044884116,,0.6394,0.8862757731673235,0.11372422680045993,
2026-03-22 04:00:00+00:00,0.01439551055264121,0.0,0.0,,-0.03519303201506607,0.0,0.0,,0.010706638115631772,0.0,0.0,,0.04008908685968815,0.0,0.0,,0.039752991123118475,0.0,0.0,,0.06348337665891357,0.0,0.0,,0.03585600907029485,0.0,0.0,,0.044250406985348656,0.0,0.0,,0.08650908506190702,0.0,0.0,,0.004684975767366817,0.0,0.0,,0.013950238927202707,0.030719707371945782,,0.030453504817984443,0.03375294188122595,,0.6630000000000001,0.9406557376740768,0.0593442622931363,
2026-03-23 04:00:00+00:00,0.02790138304269374,0.0,0.0,,0.01439551055264121,0.0,0.0,,-0.03519303201506607,0.0,0.0,,0.010706638115631772,0.0,0.0,,0.04008908685968815,0.0,0.0,,0.039752991123118475,0.0,0.0,,0.06348337665891357,0.0,0.0,,0.03585600907029485,0.0,0.0,,0.044250406985348656,0.0,0.0,,0.08650908506190702,0.0,0.0,,0.01157991731111776,0.028616262694929638,,0.03277514554551714,0.032560961373642845,,0.7094,0.9999999999677524,0.0,
2026-03-24 04:00:00+00:00,-0.007956007956008038,0.0,0.0,,0.02790138304269374,0.0,0.0,,0.01439551055264121,0.0,0.0,,-0.03519303201506607,0.0,0.0,,0.010706638115631772,0.0,0.0,,0.04008908685968815,0.0,0.0,,0.039752991123118475,0.0,0.0,,0.06348337665891357,0.0,0.0,,0.03585600907029485,0.0,0.0,,0.044250406985348656,0.0,0.0,,0.0019708983479785223,0.024406840040368964,,0.02332863624372563,0.028715599863930286,,0.6957999999999999,0.9780715897781981,0.02192841018955428,
2026-03-25 04:00:00+00:00,-0.014388489208633115,0.0,0.0,,-0.007956007956008038,0.0,0.0,,0.02790138304269374,0.0,0.0,,0.01439551055264121,0.0,0.0,,-0.03519303201506607,0.0,0.0,,0.010706638115631772,0.0,0.0,,0.04008908685968815,0.0,0.0,,0.039752991123118475,0.0,0.0,,0.06348337665891357,0.0,0.0,,0.03585600907029485,0.0,0.0,,-0.003048127116874455,0.024739334529649736,,0.017464746624327454,0.029930066871973506,,0.6713999999999999,0.9387294420851746,0.06127055788257771,
2026-03-26 04:00:00+00:00,-0.0025128634677514805,0.0,0.0,,-0.014388489208633115,0.0,0.0,,-0.007956007956008038,0.0,0.0,,0.02790138304269374,0.0,0.0,,0.01439551055264121,0.0,0.0,,-0.03519303201506607,0.0,0.0,,0.010706638115631772,0.0,0.0,,0.04008908685968815,0.0,0.0,,0.039752991123118475,0.0,0.0,,0.06348337665891357,0.0,0.0,,0.0034879065925884634,0.01733155795711821,,0.013627859370522822,0.02976935310628076,,0.6672,0.9319574330560478,0.0680425669117045,
2026-03-27 04:00:00+00:00,-0.01715451055662176,0.0,0.0,,-0.0025128634677514805,0.0,0.0,,-0.014388489208633115,0.0,0.0,,-0.007956007956008038,0.0,0.0,,0.02790138304269374,0.0,0.0,,0.01439551055264121,0.0,0.0,,-0.03519303201506607,0.0,0.0,,0.010706638115631772,0.0,0.0,,0.04008908685968815,0.0,0.0,,0.039752991123118475,0.0,0.0,,-0.002822097629264131,0.01809409019609339,,0.005564070648969288,0.02535889996754998,,0.6386000000000002,0.8858432763338976,0.11415672363385472,
2026-03-28 04:00:00+00:00,-0.019284755278896726,0.0,0.0,,-0.01715451055662176,0.0,0.0,,-0.0025128634677514805,0.0,0.0,,-0.014388489208633115,0.0,0.0,,-0.007956007956008038,0.0,0.0,,0.02790138304269374,0.0,0.0,,0.01439551055264121,0.0,0.0,,-0.03519303201506607,0.0,0.0,,0.010706638115631772,0.0,0.0,,0.04008908685968815,0.0,0.0,,-0.012259325293582224,0.0069167351844175015,,-0.00033970399123223194,0.023304030611941307,,0.6069999999999999,0.8348919703052274,0.16510802966252486,
2026-03-29 04:00:00+00:00,0.041194772868699436,0.0,0.0,,-0.019284755278896726,0.0,0.0,,-0.01715451055662176,0.0,0.0,,-0.0025128634677514805,0.0,0.0,,-0.014388489208633115,0.0,0.0,,-0.007956007956008038,0.0,0.0,,0.02790138304269374,0.0,0.0,,0.01439551055264121,0.0,0.0,,-0.03519303201506607,0.0,0.0,,0.010706638115631772,0.0,0.0,,-0.0024291691286407293,0.02523404011224088,,-0.00022913539033110332,0.023518796192422496,,0.6731999999999999,0.9416317316690863,0.05836826829866603,
2026-03-30 04:00:00+00:00,-0.035620368156825344,0.0,0.0,,0.041194772868699436,0.0,0.0,,-0.019284755278896726,0.0,0.0,,-0.01715451055662176,0.0,0.0,,-0.0025128634677514805,0.0,0.0,,-0.014388489208633115,0.0,0.0,,-0.007956007956008038,0.0,0.0,,0.02790138304269374,0.0,0.0,,0.01439551055264121,0.0,0.0,,-0.03519303201506607,0.0,0.0,,-0.006675544918279175,0.029221135077899706,,-0.004861836017576815,0.025596295375628936,,0.6135999999999998,0.8455336987795699,0.1544663011881825,
2026-03-31 04:00:00+00:00,-0.0183440753594446,0.0,0.0,,-0.035620368156825344,0.0,0.0,,0.041194772868699436,0.0,0.0,,-0.019284755278896726,0.0,0.0,,-0.01715451055662176,0.0,0.0,,-0.0025128634677514805,0.0,0.0,,-0.014388489208633115,0.0,0.0,,-0.007956007956008038,0.0,0.0,,0.02790138304269374,0.0,0.0,,0.01439551055264121,0.0,0.0,,-0.0098417872966178,0.029513556939012548,,-0.003176940352014668,0.0238745183211515,,0.5840000000000001,0.733983877779636,0.2660161221779372,
2026-04-01 04:00:00+00:00,-0.006186868686868574,0.0,0.0,,-0.0183440753594446,0.0,0.0,,-0.035620368156825344,0.0,0.0,,0.041194772868699436,0.0,0.0,,-0.019284755278896726,0.0,0.0,,-0.01715451055662176,0.0,0.0,,-0.0025128634677514805,0.0,0.0,,-0.014388489208633115,0.0,0.0,,-0.007956007956008038,0.0,0.0,,0.02790138304269374,0.0,0.0,,-0.007648258922667161,0.029240489255906776,,-0.005235178275965646,0.02306473698544912,,0.5742000000000002,0.7096219930966661,0.29037800686037857,
2026-04-02 04:00:00+00:00,0.011815525346207556,0.0,0.0,,-0.006186868686868574,0.0,0.0,,-0.0183440753594446,0.0,0.0,,-0.035620368156825344,0.0,0.0,,0.041194772868699436,0.0,0.0,,-0.019284755278896726,0.0,0.0,,-0.01715451055662176,0.0,0.0,,-0.0025128634677514805,0.0,0.0,,-0.014388489208633115,0.0,0.0,,-0.007956007956008038,0.0,0.0,,-0.0014282027976463053,0.029453396269886696,,-0.0068437640456142645,0.020962024250413356,,0.5928,0.6743016759399834,0.3256983240041507,
2026-04-03 04:00:00+00:00,-0.00878955298844808,0.0,0.0,,0.011815525346207556,0.0,0.0,,-0.006186868686868574,0.0,0.0,,-0.0183440753594446,0.0,0.0,,-0.035620368156825344,0.0,0.0,,0.041194772868699436,0.0,0.0,,-0.019284755278896726,0.0,0.0,,-0.01715451055662176,0.0,0.0,,-0.0025128634677514805,0.0,0.0,,-0.014388489208633115,0.0,0.0,,-0.011425067969075808,0.017376673034724722,,-0.006927118548858269,0.02096859470317984,,0.5788,0.5620389000293735,0.43796109990355747,
2026-04-04 04:00:00+00:00,-0.0306561945781606,0.0,0.0,,-0.00878955298844808,0.0,0.0,,0.011815525346207556,0.0,0.0,,-0.006186868686868574,0.0,0.0,,-0.0183440753594446,0.0,0.0,,-0.035620368156825344,0.0,0.0,,0.041194772868699436,0.0,0.0,,-0.019284755278896726,0.0,0.0,,-0.01715451055662176,0.0,0.0,,-0.0025128634677514805,0.0,0.0,,-0.01043223325334286,0.0157105867064094,,-0.008553889085811017,0.022206282513736412,,0.5303999999999999,0.2770597738063759,0.7229402261128486,
2026-04-05 04:00:00+00:00,0.004051228437010002,0.0,0.0,,-0.0306561945781606,0.0,0.0,,-0.00878955298844808,0.0,0.0,,0.011815525346207556,0.0,0.0,,-0.006186868686868574,0.0,0.0,,-0.0183440753594446,0.0,0.0,,-0.035620368156825344,0.0,0.0,,0.041194772868699436,0.0,0.0,,-0.019284755278896726,0.0,0.0,,-0.01715451055662176,0.0,0.0,,-0.00595317249405194,0.01607912955693938,,-0.00789747989533487,0.02249977065243985,,0.5366,0.034636871504510086,0.965363128383758,
2026-04-06 04:00:00+00:00,-0.00377456722634395,0.0,0.0,,0.004051228437010002,0.0,0.0,,-0.0306561945781606,0.0,0.0,,-0.00878955298844808,0.0,0.0,,0.011815525346207556,0.0,0.0,,-0.006186868686868574,0.0,0.0,,-0.0183440753594446,0.0,0.0,,-0.035620368156825344,0.0,0.0,,0.041194772868699436,0.0,0.0,,-0.019284755278896726,0.0,0.0,,-0.005470712201947015,0.016106532033386523,,-0.006559485562307088,0.022284924197940332,,0.5307999999999998,0.0022346368712582543,0.9977653630170099,
2026-04-07 04:00:00+00:00,-0.04324536190227335,0.0,0.0,,-0.00377456722634395,0.0,0.0,,0.004051228437010002,0.0,0.0,,-0.0306561945781606,0.0,0.0,,-0.00878955298844808,0.0,0.0,,0.011815525346207556,0.0,0.0,,-0.006186868686868574,0.0,0.0,,-0.0183440753594446,0.0,0.0,,-0.035620368156825344,0.0,0.0,,0.041194772868699436,0.0,0.0,,-0.016482889651643195,0.019744944840788838,,-0.00895554622464475,0.02493562954013759,,0.4645999999999998,0.0,0.9999999999183007,
2026-04-08 04:00:00+00:00,-0.023624197733169372,0.0,0.0,,-0.04324536190227335,0.0,0.0,,-0.00377456722634395,0.0,0.0,,0.004051228437010002,0.0,0.0,,-0.0306561945781606,0.0,0.0,,-0.00878955298844808,0.0,0.0,,0.011815525346207556,0.0,0.0,,-0.006186868686868574,0.0,0.0,,-0.0183440753594446,0.0,0.0,,-0.035620368156825344,0.0,0.0,,-0.019449818600587455,0.01941165179875715,,-0.01543744328483163,0.017876227298946955,,0.43,0.0,0.999999999928418,
2026-04-09 04:00:00+00:00,-0.016363636363636358,0.0,0.0,,-0.023624197733169372,0.0,0.0,,-0.04324536190227335,0.0,0.0,,-0.00377456722634395,0.0,0.0,,0.004051228437010002,0.0,0.0,,-0.0306561945781606,0.0,0.0,,-0.00878955298844808,0.0,0.0,,0.011815525346207556,0.0,0.0,,-0.006186868686868574,0.0,0.0,,-0.0183440753594446,0.0,0.0,,-0.016591306957682607,0.018373453107748947,,-0.013511770105512733,0.0164399943474164,,0.40659999999999996,0.0,0.9999999999339498,
